open,high,low,close,volume,vwap,timestamp,transactions,otc
518.51,518.51,518.51,518.51,163,518.4982,1712908800000,11,
518.5,518.5,518.36,518.36,669,518.4617,1712908860000,8,
518.4,518.43,518.4,518.4,1904,518.4173,1712908920000,11,
518.43,518.45,518.43,518.45,1031,518.4406,1712908980000,6,
518.34,518.34,518.34,518.34,343,518.342,1712909040000,6,
518.44,518.44,518.44,518.44,146,518.44,1712909100000,4,
518.36,518.36,518.36,518.36,250,518.3576,1712909160000,6,
518.25,518.25,518.25,518.25,5081,518.2501,1712909280000,17,
518.39,518.4,518.39,518.4,3052,518.3984,1712909400000,9,
518.34,518.34,518.34,518.34,100,518.34,1712909520000,1,
518.3,518.3,518.3,518.3,226,518.3066,1712909580000,4,
518.31,518.31,518.31,518.31,765,518.3081,1712909700000,5,
518.36,518.36,518.36,518.36,208,518.3604,1712909760000,7,
518.31,518.39,518.29,518.39,1003,518.322,1712909820000,6,
518.43,518.49,518.43,518.49,872,518.4504,1712909880000,6,
518.41,518.41,518.37,518.37,511,518.3867,1712910000000,5,
518.44,518.44,518.41,518.41,290,518.4297,1712910060000,3,
518.49,518.51,518.46,518.5,1326,518.4881,1712910180000,12,
518.56,518.59,518.56,518.59,2777,518.5889,1712910300000,8,
518.54,518.54,518.54,518.54,158,518.5519,1712910360000,3,
518.58,518.58,518.58,518.58,113,518.5796,1712910540000,2,
518.45,518.45,518.45,518.45,278,518.4494,1712910600000,5,
518.37,518.37,518.37,518.37,1500,518.37,1712910840000,3,
518.24,518.33,518.24,518.33,300,518.3,1712910960000,2,
518.35,518.35,518.35,518.35,110,518.3491,1712911080000,2,
518.39,518.39,518.39,518.39,150,518.39,1712911140000,1,
518.14,518.14,518.1,518.1,813,518.1286,1712911380000,7,
518,518,517.94,517.94,1111,517.9735,1712911620000,7,
518.19,518.19,518.05,518.05,392,518.1352,1712911860000,4,
518.13,518.13,518.12,518.12,320,518.1204,1712912040000,4,
518.1,518.1,518.1,518.1,602,518.0926,1712912100000,4,
518.05,518.05,518.05,518.05,225,518.05,1712912220000,3,
