open,high,low,close,volume,vwap,timestamp,transactions,otc
502.68,502.68,502.67,502.67,228,502.6699,1713427320000,4,
502.66,502.7,502.56,502.68,1972,502.6569,1713427380000,15,
502.57,502.57,502.57,502.57,135,502.5619,1713427440000,3,
502.6,502.6,502.6,502.6,275,502.6016,1713427500000,6,
502.64,502.64,502.64,502.64,478,502.6321,1713427560000,6,
502.43,502.43,502.43,502.43,289,502.4083,1713427620000,7,
502.49,502.49,502.41,502.41,614,502.4427,1713427680000,6,
502.33,502.33,502.33,502.33,206,502.3317,1713427740000,5,
502.39,502.39,502.21,502.21,737,502.3124,1713427800000,11,
502.23,502.23,502.08,502.08,2506,502.1273,1713427860000,21,
502.08,502.08,502.08,502.08,294,502.0717,1713427920000,15,
502.26,502.26,502.26,502.26,303,502.252,1713428040000,6,
502.15,502.15,502.15,502.15,231,502.1778,1713428100000,3,
502.16,502.16,502.14,502.14,572,502.146,1713428160000,4,
502.05,502.05,502.05,502.05,129,502.0512,1713428220000,2,
502.02,502.02,502.02,502.02,500,502.02,1713428340000,7,
501.86,501.86,501.86,501.86,176,501.8667,1713428400000,5,
501.89,501.96,501.89,501.96,1059,501.8952,1713428460000,5,
502.02,502.02,502.01,502.01,501,502.0121,1713428520000,3,
501.82,501.82,501.82,501.82,262,501.8295,1713428580000,10,
502.1,502.1,502.08,502.08,389,502.085,1713428880000,4,
502.17,502.17,502.17,502.17,311,502.1521,1713428940000,4,
502.22,502.22,502.22,502.22,135,502.217,1713429000000,3,
502.27,502.27,502.27,502.27,216,502.2769,1713429060000,3,
502.29,502.29,502.29,502.29,130,502.3038,1713429180000,4,
502.1,502.12,502.1,502.11,566,502.1166,1713429300000,7,
502.26,502.26,502.26,502.26,310,502.2574,1713429360000,3,
502.01,502.01,502.01,502.01,200,502.01,1713429840000,1,
502.03,502.03,502.03,502.03,101,502.0299,1713429900000,2,
502.08,502.08,502.08,502.08,134,502.082,1713429960000,2,
502.29,502.29,502.29,502.29,203,502.2636,1713430200000,2,
502.09,502.09,502.09,502.09,105,502.0891,1713430500000,6,
501.89,501.89,501.89,501.89,272,501.8989,1713430560000,10,
501.89,501.89,501.89,501.89,121,501.8935,1713430620000,2,
501.95,501.95,501.95,501.95,201,501.95,1713430680000,2,
501.99,501.99,501.99,501.99,200,501.99,1713430740000,2,
502.04,502.04,502.04,502.04,150,502.05,1713430800000,2,
502.12,502.12,502.12,502.12,101,502.1194,1713430920000,2,
502.1,502.1,502.1,502.1,106,502.1011,1713430980000,2,
502.19,502.19,502.19,502.19,201,502.1896,1713431040000,3,
502.1,502.1,502.1,502.1,104,502.0977,1713431100000,3,
502.07,502.07,502.02,502.02,1302,502.0585,1713431160000,7,
502.19,502.19,502.19,502.19,151,502.1705,1713431280000,4,
501.84,501.84,501.84,501.84,211,501.8407,1713431760000,4,
501.8,501.8,501.8,501.8,471,501.8009,1713432000000,6,
501.79,501.79,501.76,501.76,500,501.774,1713432060000,6,
501.74,501.74,501.53,501.53,500,501.5945,1713432120000,17,
501.43,501.43,501.43,501.43,108,501.43,1713432300000,5,
501.42,501.42,501.3,501.3,326,501.3461,1713432360000,10,
501.27,501.27,501.27,501.27,180,501.2693,1713432420000,3,
501.25,501.28,501.17,501.17,1457,501.2335,1713432480000,7,
501.18,501.18,501.1,501.1,1745,501.1233,1713432600000,16,
501.22,501.22,501.22,501.22,314,501.2199,1713432720000,3,
501.23,501.23,501.23,501.23,115,501.2426,1713432780000,3,
501.33,501.33,501.33,501.33,271,501.3387,1713432840000,4,
501.32,501.33,501.23,501.26,6210,501.2961,1713432900000,27,
501.4,501.4,501.4,501.4,127,501.4005,1713433020000,5,
501.43,501.43,501.43,501.43,2313,501.4304,1713433140000,10,
501.58,501.58,501.58,501.58,363,501.581,1713433440000,9,
501.7,501.7,501.7,501.7,151,501.6864,1713433560000,4,
501.66,501.66,501.66,501.66,220,501.6636,1713433800000,3,
501.72,501.72,501.72,501.72,107,501.72,1713433860000,1,
501.65,501.65,501.65,501.65,352,501.669,1713433920000,5,
501.75,501.75,501.75,501.75,532,501.7749,1713434040000,7,
501.75,501.78,501.74,501.78,809,501.759,1713434160000,6,
501.75,501.81,501.75,501.81,602,501.76,1713434220000,5,
501.7,501.7,501.7,501.7,529,501.7022,1713434520000,3,
501.71,501.85,501.7,501.85,1553,501.7383,1713434580000,11,
501.88,501.88,501.88,501.88,100,501.88,1713434760000,1,
501.81,501.82,501.81,501.82,270,501.817,1713435000000,5,
501.71,501.71,501.63,501.63,3391,501.6484,1713435120000,19,
501.62,501.62,501.62,501.62,116,501.6188,1713435300000,5,
501.56,501.56,501.56,501.56,208,501.5183,1713435420000,5,
501.54,501.54,501.54,501.54,379,501.5038,1713435480000,8,
501.42,501.42,501.42,501.42,110,501.43,1713435540000,2,
501.68,501.68,501.68,501.68,102,501.68,1713435720000,3,
501.92,502.01,501.92,502.01,2951,501.9446,1713435900000,8,
501.99,501.99,501.99,501.99,100,501.99,1713436080000,1,
501.97,501.97,501.97,501.97,141,501.9745,1713436140000,5,
502.11,502.11,502.05,502.05,613,502.0798,1713436200000,5,
502.1,502.1,502.1,502.1,2601,502.0996,1713436260000,11,
502.11,502.17,502.11,502.15,950,502.1486,1713436320000,11,
502.24,502.24,502.24,502.24,349,502.2402,1713436380000,6,
502.22,502.22,502.2,502.2,4501,502.2129,1713436440000,11,
502.16,502.16,502.16,502.16,165,502.1655,1713436560000,2,
502.2,502.21,502.2,502.21,450,502.2122,1713436620000,3,
502.25,502.26,502.25,502.26,10042,502.2589,1713436680000,29,
502.28,502.33,502.28,502.33,3376,502.3247,1713436800000,15,
502.33,502.33,502.23,502.23,3241,502.3251,1713436860000,9,
502.1,502.1,502.1,502.1,220,502.1921,1713436920000,8,
502.14,502.14,502.14,502.14,265,502.1674,1713437040000,6,
502.16,502.16,502.11,502.11,427,502.1482,1713437100000,6,
502.14,502.19,502.14,502.19,1019,502.1827,1713437160000,6,
502.19,502.23,502.19,502.23,1201,502.1967,1713437220000,6,
502.25,502.25,502.14,502.14,1395,502.2193,1713437340000,9,
502.11,502.12,502.11,502.12,540,502.1168,1713437400000,9,
502.07,502.07,502.07,502.07,275,502.0875,1713437520000,8,
502.08,502.08,502.08,502.08,1093,502.0804,1713437700000,7,
502.01,502.01,502.01,502.01,1182,502.0128,1713437760000,11,
501.99,501.99,501.99,501.99,244,502.0162,1713437820000,7,
502.04,502.04,502.04,502.04,100,502.04,1713437880000,1,
501.99,502.14,501.99,502.14,7393,502.0739,1713438000000,70,
502.16,502.16,502.09,502.09,2271,502.111,1713438060000,20,
502.09,502.09,502.09,502.09,635,502.089,1713438120000,11,
502.12,502.12,501.4,502.02,85067,501.7671,1713438180000,321,
502.09,502.17,502.09,502.17,2797,502.1204,1713438240000,21,
502.13,502.13,502.09,502.11,2233,502.1063,1713438300000,22,
502.13,502.13,502.13,502.13,1598,502.1303,1713438360000,12,
502.18,502.25,502.18,502.25,6459,502.2056,1713438420000,48,
502.25,502.25,502.25,502.25,292,502.2532,1713438480000,19,
502.3,502.38,502.3,502.31,5832,502.3454,1713438540000,39,
502.19,502.19,502.19,502.19,2160,502.1896,1713438600000,29,
501.95,501.95,501.95,501.95,645,501.9761,1713438660000,26,
501.95,501.951,501.83,501.95,5560,501.9135,1713438720000,40,
501.92,501.92,501.88,501.88,314,501.9037,1713438780000,16,
501.79,501.79,501.79,501.79,485,501.7965,1713438840000,10,
501.94,501.94,501.94,501.94,1080,501.9411,1713438900000,16,
501.84,501.84,501.84,501.84,488,501.8532,1713438960000,13,
501.87,501.91,501.81,501.85,22708,501.8594,1713439020000,114,
501.84,501.9,501.84,501.9,3704,501.8763,1713439080000,19,
501.92,501.94,501.87,501.94,6196,501.9319,1713439140000,33,
501.95,502.19,501.95,502.14,9450,502.0333,1713439200000,34,
502.05,502.12,502.05,502.12,3556,502.0971,1713439260000,18,
502.15,502.15,502.15,502.15,1196,502.1446,1713439320000,11,
502.12,502.12,502.12,502.12,351,502.1209,1713439380000,15,
502.08,502.1,502,502,1637,502.0625,1713439440000,27,
502.09,502.09,502.05,502.05,679,502.0747,1713439500000,11,
502.07,502.09,502.07,502.09,1809,502.0838,1713439560000,18,
502.02,502.07,502.02,502.05,1726,502.063,1713439620000,18,
502.01,502.01,502.01,502.01,546,502.0262,1713439680000,15,
502,502,502,502,666,502.0033,1713439740000,16,
502.04,502.13,502.04,502.1,1385,502.0766,1713439800000,13,
502.11,502.29,502.11,502.29,7490,502.1684,1713439860000,47,
502.31,502.33,502.31,502.32,2612,502.3221,1713439920000,25,
502.32,502.33,502.32,502.33,2352,502.3237,1713440040000,26,
502.31,502.31,502.29,502.3,2367,502.3004,1713440100000,21,
502.34,502.36,502.34,502.34,2570,502.3431,1713440160000,30,
502.15,502.19,502.12,502.19,1765,502.1704,1713440220000,23,
502.031,502.05,502.031,502.05,671,502.084,1713440280000,22,
502.07,502.15,502.05,502.15,4250,502.0852,1713440340000,34,
502.11,502.11,502.09,502.09,359,502.0953,1713440400000,13,
502.15,502.16,502.15,502.16,1006,502.1446,1713440460000,21,
502.16,502.21,502.16,502.21,7400,502.193,1713440520000,36,
502.21,502.33,502.21,502.33,7402,502.2341,1713440580000,40,
502.33,502.33,502.25,502.25,25155,502.2636,1713440640000,55,
502.36,502.49,502.36,502.49,5124,502.4358,1713440700000,42,
502.49,502.49,502.49,502.49,666,502.4832,1713440760000,13,
502.48,502.5,502.47,502.5,3319,502.4875,1713440820000,24,
502.52,502.52,502.46,502.47,2118,502.4649,1713440880000,32,
502.41,502.41,502.27,502.27,2219,502.3393,1713440940000,32,
502.25,502.3,502.23,502.3,4314,502.2618,1713441000000,38,
502.27,502.3,502.2,502.3,4379,502.234,1713441060000,28,
502.3,502.31,502.29,502.3,1687,502.3002,1713441120000,18,
502.3,502.35,502.3,502.321,1839,502.3296,1713441180000,24,
502.3,502.3,502.3,502.3,293,502.3035,1713441240000,9,
502.281,502.281,502.281,502.281,246,502.2897,1713441300000,6,
502.28,502.34,502.26,502.34,7383,502.3017,1713441360000,26,
502.32,502.34,502.32,502.34,5150,502.3219,1713441420000,26,
502.31,502.34,502.31,502.34,966,502.3266,1713441480000,13,
502.25,502.26,502.21,502.24,4490,502.2467,1713441540000,28,
502.19,502.56,501.13,502.14,34030,502.0829,1713441600000,382,
502.21,502.86,502.1,502.1,10275,502.2925,1713441660000,251,
502.61,502.7,502.13,502.23,3982,502.2851,1713441720000,85,
502.14,502.8,502.1,502.68,6274,502.2219,1713441780000,87,
502.1,502.58,501.99,502.06,9297,502.1189,1713441840000,187,
501.97,502.85,501.94,501.96,10848,502.0846,1713441900000,123,
501.9,501.94,501.9,501.9,5791,501.905,1713441960000,61,
501.86,501.95,501.82,501.95,6400,501.8885,1713442020000,61,
501.96,502.08,501.96,502.08,4640,502.0026,1713442080000,44,
501.98,502,501.95,501.96,1760,501.9792,1713442140000,26,
501.9,501.93,501.9,501.93,1037,501.9063,1713442200000,24,
501.93,501.93,501.85,501.85,4700,501.9036,1713442260000,43,
501.85,501.89,501.82,501.85,5971,501.8272,1713442320000,40,
501.85,501.86,501.82,501.82,1688,501.8493,1713442380000,24,
501.83,501.83,501.69,501.74,10102,501.7275,1713442440000,91,
501.76,501.81,501.69,501.69,3298,501.7339,1713442500000,55,
501.74,501.74,501.7,501.7,566,501.7118,1713442560000,43,
501.7,501.7,501.6447,501.65,7312,501.6967,1713442620000,66,
501.7,501.79,501.69,501.75,4680,501.7298,1713442680000,33,
501.78,501.78,501.65,501.68,5763,501.7119,1713442740000,56,
501.66,501.7,501.61,501.7,4608,501.6531,1713442800000,52,
501.72,501.72,501.64,501.64,9862,501.6746,1713442860000,47,
501.63,501.77,501.59,501.6,6831,501.6743,1713442920000,51,
501.63,501.65,501.55,501.55,2157,501.6037,1713442980000,44,
501.57,501.61,501.54,501.57,3613,501.568,1713443040000,54,
501.55,501.55,501.48,501.54,4004,501.5101,1713443100000,66,
501.62,501.79,501.62,501.71,3113,501.7131,1713443160000,43,
501.62,501.62,501.53,501.59,4411,501.5847,1713443220000,41,
501.61,501.61,501.54,501.56,3354,501.5672,1713443280000,35,
501.53,501.54,501.39,501.39,4953,501.5133,1713443340000,47,
501.39,501.94,501.26,501.81,19444,501.6378,1713443400000,112,
501.78,501.78,501.43,501.67,11963,501.5466,1713443460000,78,
501.69,501.69,501.29,501.54,15463,501.4114,1713443520000,91,
501.45,501.58,501.38,501.42,7908,501.4732,1713443580000,51,
501.38,501.38,501.27,501.37,3126,501.3504,1713443640000,50,
501.3,501.62,501.3,501.62,4106,501.4931,1713443700000,54,
501.57,501.8,501.57,501.62,7343,501.6193,1713443760000,55,
501.68,501.99,501.59,501.99,9008,501.7169,1713443820000,55,
501.92,502,501.91,501.93,5739,501.9718,1713443880000,56,
501.95,501.95,501.74,501.79,16942,501.8167,1713443940000,61,
501.71,501.91,501.62,501.8,9415,501.7443,1713444000000,36,
501.85,501.85,501.67,501.7,3178,501.7509,1713444060000,37,
501.65,501.71,501.42,501.52,5988,501.6009,1713444120000,37,
501.55,501.57,501.54,501.55,4683,501.5501,1713444180000,27,
501.6,501.65,501.5,501.57,3443,501.5991,1713444240000,27,
501.52,501.52,501.11,501.18,3849,501.2799,1713444300000,90,
501.11,501.32,501.04,501.29,12148,501.2083,1713444360000,90,
501.2,501.45,501.17,501.45,8861,501.2864,1713444420000,88,
501.55,501.9,501.54,501.84,17045,501.6896,1713444480000,105,
501.76,501.76,501.73,501.75,870,501.7521,1713444540000,26,
501.8,501.95,501.79,501.8,4086,501.8465,1713444600000,62,
501.74,501.75,501.74,501.75,540,501.7444,1713444660000,24,
501.65,501.65,501.65,501.65,396,501.6743,1713444720000,18,
501.66,501.74,501.66,501.7,957,501.7019,1713444780000,24,
501.7,501.87,501.7,501.76,4404,501.7471,1713444840000,37,
501.74,501.8,501.72,501.7897,2856,501.771,1713444900000,33,
501.8,501.83,501.67,501.67,11585,501.77,1713444960000,64,
501.7,501.72,501.62,501.62,2953,501.6507,1713445020000,24,
501.54,501.78,501.52,501.72,20358,501.6018,1713445080000,84,
501.76,501.76,501.5,501.58,2670,501.6093,1713445140000,29,
501.7,501.74,501.54,501.54,5390,501.6823,1713445200000,41,
