open,high,low,close,volume,vwap,timestamp,transactions,otc
514.42,514.46,514.1,514.38,6302,514.3497,1712304000000,39,
514.5,514.5,514.49,514.49,521,514.4877,1712304060000,9,
514.47,514.47,514.41,514.41,541,514.4596,1712304120000,6,
514.44,514.58,514.44,514.58,1188,514.521,1712304180000,13,
514.6,514.6,514.6,514.6,601,514.6001,1712304240000,4,
514.62,514.62,514.57,514.57,594,514.6053,1712304300000,9,
514.6,514.6,514.51,514.55,947,514.5665,1712304360000,9,
514.57,514.57,514.5,514.5,685,514.5292,1712304420000,6,
514.49,514.49,514.49,514.49,304,514.4801,1712304480000,4,
514.52,514.52,514.52,514.52,342,514.5085,1712304540000,9,
514.3,514.3,514.3,514.3,306,514.3108,1712304600000,10,
514.38,514.43,514.38,514.43,361,514.3957,1712304900000,3,
514.37,514.37,514.37,514.37,161,514.3675,1712305020000,4,
514.33,514.33,514.24,514.24,2497,514.3035,1712305080000,14,
514.23,514.3,514.23,514.3,584,514.2731,1712305140000,6,
514.34,514.34,514.34,514.34,419,514.3267,1712305320000,4,
514.36,514.36,514.36,514.36,154,514.36,1712305500000,3,
514.5,514.5,514.5,514.5,478,514.5044,1712305740000,4,
514.6,514.69,514.6,514.69,740,514.6554,1712305800000,10,
514.66,514.66,514.66,514.66,166,514.6666,1712305920000,5,
514.67,514.67,514.67,514.67,122,514.6769,1712305980000,3,
514.67,514.67,514.67,514.67,407,514.6706,1712306160000,5,
514.67,514.67,514.67,514.67,276,514.6826,1712306220000,6,
514.68,514.68,514.68,514.68,105,514.6805,1712306340000,3,
514.66,514.66,514.66,514.66,127,514.6643,1712306400000,2,
514.74,514.74,514.74,514.74,183,514.7405,1712306460000,5,
514.48,514.48,514.48,514.48,200,514.48,1712306580000,1,
514.53,514.53,514.53,514.53,101,514.5297,1712306700000,2,
514.52,514.52,514.52,514.52,310,514.5194,1712306760000,4,
514.41,514.41,514.41,514.41,403,514.4099,1712307180000,4,
514.35,514.35,514.35,514.35,124,514.3508,1712307240000,3,
514.29,514.29,514.29,514.29,250,514.282,1712307360000,2,
514.28,514.28,514.28,514.28,130,514.2915,1712307480000,2,
514.57,514.57,514.57,514.57,251,514.5738,1712307660000,3,
514.54,514.54,514.46,514.46,328,514.4889,1712307960000,7,
514.61,514.61,514.61,514.61,201,514.6097,1712308500000,3,
514.57,514.57,514.57,514.57,115,514.5557,1712308560000,7,
514.31,514.31,514.31,514.31,365,514.316,1712308620000,5,
514.61,514.61,514.61,514.61,250,514.612,1712308920000,2,
514.41,514.41,514.41,514.41,404,514.4101,1712309160000,3,
514.43,514.43,514.43,514.43,416,514.4304,1712309700000,7,
514.57,514.58,514.57,514.57,3000,514.5713,1712309880000,10,
514.5,514.5,514.5,514.5,200,514.5,1712310480000,1,
514.74,514.75,514.74,514.74,2802,514.7428,1712310900000,12,
514.71,514.71,514.5,514.5,4831,514.6478,1712311020000,27,
514.63,514.63,514.63,514.63,606,514.6301,1712311200000,3,
514.6,514.6,514.6,514.6,323,514.5958,1712311260000,5,
514.48,514.48,514.48,514.48,435,514.4794,1712311320000,9,
514.5,514.5,514.5,514.5,175,514.5,1712311440000,2,
514.41,514.41,514.41,514.41,435,514.4139,1712311680000,3,
514.52,514.52,514.52,514.52,239,514.5088,1712311800000,3,
514.52,514.53,514.52,514.53,1238,514.521,1712311860000,7,
514.55,514.55,514.55,514.55,347,514.55,1712311920000,1,
514.39,514.39,514.39,514.39,175,514.3913,1712312520000,3,
514.39,514.39,514.39,514.39,406,514.3901,1712312640000,4,
514.38,514.38,514.38,514.38,157,514.3775,1712312700000,8,
514.37,514.37,514.37,514.37,317,514.38,1712312760000,6,
514.38,514.38,514.38,514.38,2500,514.38,1712312880000,20,
514.3,514.32,514.3,514.32,571,514.3242,1712313000000,15,
514.36,514.36,514.27,514.27,266,514.3148,1712313060000,8,
514.24,514.31,514.24,514.31,1101,514.2964,1712313120000,5,
514.29,514.29,514.29,514.29,1041,514.2885,1712313180000,5,
514.34,514.35,514.34,514.35,450,514.3456,1712313240000,4,
514.4,514.4,514.4,514.4,132,514.3999,1712313360000,4,
514.4,514.5,514.4,514.5,1513,514.4386,1712313420000,8,
514.54,514.54,514.54,514.54,105,514.5401,1712313540000,2,
514.55,514.55,514.55,514.55,102,514.5496,1712313840000,2,
514.55,514.56,514.55,514.55,1372,514.552,1712314080000,17,
514.67,514.67,514.67,514.67,816,514.6671,1712314380000,6,
514.66,514.66,514.61,514.61,827,514.6418,1712314440000,10,
514.6,514.6,514.57,514.57,426,514.5859,1712314500000,6,
514.56,514.56,514.56,514.56,183,514.5736,1712314560000,2,
514.59,514.63,514.59,514.62,1704,514.6218,1712314620000,14,
514.64,514.64,514.64,514.64,154,514.6427,1712314680000,4,
514.57,514.57,514.57,514.57,300,514.57,1712314740000,1,
514.6,514.68,514.6,514.68,2603,514.6455,1712314800000,36,
514.69,514.7,514.69,514.7,290,514.6944,1712314860000,9,
514.72,514.74,514.68,514.68,3195,514.7182,1712314920000,20,
514.64,514.64,514.59,514.63,3101,514.6038,1712314980000,29,
514.64,514.7,514.64,514.7,500,514.665,1712315040000,6,
514.66,514.69,514.651,514.67,10964,514.6701,1712315100000,24,
514.67,514.67,514.67,514.67,446,514.668,1712315160000,6,
514.65,514.65,514.62,514.62,2843,514.6406,1712315220000,26,
514.59,514.63,514.59,514.63,10034,514.5907,1712315280000,41,
514.631,514.64,514.621,514.621,610,514.6303,1712315340000,6,
514.64,514.64,514.61,514.61,2293,514.6301,1712315400000,17,
514.61,514.61,514.551,514.551,428,514.5809,1712315460000,8,
514.58,514.58,514.58,514.58,274,514.5842,1712315520000,5,
514.58,514.58,514.52,514.52,2167,514.5751,1712315580000,10,
514.54,514.55,514.51,514.51,1984,514.5268,1712315640000,16,
514.5,514.52,514.5,514.52,2602,514.5095,1712315700000,24,
514.53,514.55,514.51,514.55,2469,514.5358,1712315760000,24,
514.57,514.61,514.57,514.61,4993,514.5813,1712315820000,41,
514.61,514.61,514.59,514.6,1569,514.6061,1712315880000,15,
514.61,514.62,514.6,514.62,6370,514.6185,1712315940000,20,
514.62,514.62,514.61,514.62,5505,514.6193,1712316000000,13,
514.62,514.62,514.62,514.62,3003,514.62,1712316060000,7,
514.62,514.66,514.61,514.62,54177,514.6233,1712316120000,99,
514.61,514.61,514.6,514.6,649,514.6082,1712316180000,9,
514.59,514.59,514.46,514.46,7346,514.5027,1712316300000,51,
514.48,514.56,514.48,514.56,596,514.5254,1712316360000,8,
514.51,514.52,514.51,514.52,756,514.5129,1712316420000,11,
514.6,514.6,514.6,514.6,363,514.5984,1712316540000,4,
514.61,514.61,514.61,514.61,1327,514.6084,1712316660000,14,
514.62,514.64,514.57,514.62,3059,514.6204,1712316720000,27,
514.62,514.65,514.62,514.65,1175,514.6477,1712316840000,12,
514.67,514.7,514.67,514.7,2315,514.6922,1712316900000,21,
514.74,514.9,514.72,514.9,10598,514.842,1712316960000,73,
514.95,514.96,514.95,514.96,1452,514.9522,1712317020000,17,
514.97,514.97,514.94,514.94,20253,514.9429,1712317080000,87,
514.96,515.03,514.93,515,5881,514.9794,1712317140000,54,
515.05,515.08,515.04,515.04,4349,515.0542,1712317200000,34,
514.96,515.15,514.96,515.15,1822,514.9924,1712317260000,19,
515.24,515.24,515.23,515.23,974,515.2356,1712317320000,13,
515.18,515.19,515.17,515.18,3254,515.1806,1712317380000,17,
515.13,515.15,515.1,515.1,3146,515.1327,1712317440000,25,
515.1,515.1,515.025,515.03,2672,515.0522,1712317500000,21,
515.055,515.055,515.02,515.03,879,515.0267,1712317560000,17,
515.01,515.04,514.98,515.01,3490,515.0221,1712317620000,35,
515,515.02,515,515.02,839,515.0168,1712317680000,11,
514.98,514.98,514.95,514.98,1013,514.9701,1712317740000,23,
514.99,515.04,514.99,515,1726,515.0217,1712317800000,23,
515.03,515.031,515,515,2308,515.0221,1712317860000,31,
515,515,514.95,514.95,1084,514.9815,1712317920000,18,
514.95,514.99,514.91,514.99,8294,514.9244,1712317980000,47,
514.99,514.99,514.91,514.91,911,514.9603,1712318040000,17,
514.9,514.9,514.825,514.85,1928,514.8562,1712318100000,25,
514.85,514.89,514.82,514.82,3484,514.8648,1712318160000,24,
514.835,514.85,514.79,514.79,1099,514.8156,1712318220000,20,
514.8,514.83,514.75,514.75,3320,514.8106,1712318280000,29,
514.76,514.78,514.7,514.73,3843,514.737,1712318340000,33,
514.66,515.17,514.4004,514.85,23434,514.7242,1712318400000,389,
513.98,514.99,513.7,514.99,10694,514.5262,1712318460000,373,
515,515.03,513.96,513.96,4666,514.7654,1712318520000,99,
515,515.01,513.65,514.06,7795,514.7546,1712318580000,126,
514.95,515.03,513.67,515.03,9937,514.7784,1712318640000,152,
513.67,515.07,513.67,514.93,15817,514.5879,1712318700000,238,
514.94,514.94,514.825,514.83,3982,514.8604,1712318760000,38,
514.81,514.83,514.81,514.83,497,514.8236,1712318820000,19,
514.845,514.86,514.84,514.85,8547,514.851,1712318880000,46,
514.84,514.85,514.8,514.8,10288,514.8433,1712318940000,54,
514.72,514.72,514.69,514.69,1024,514.7143,1712319000000,19,
514.73,514.7796,514.73,514.7796,8304,514.7313,1712319060000,20,
514.76,514.83,514.76,514.83,4194,514.7902,1712319120000,51,
514.81,514.82,514.75,514.75,4009,514.8068,1712319180000,28,
514.72,514.72,514.7,514.7,5018,514.7102,1712319240000,39,
514.74,514.84,514.74,514.83,8546,514.7921,1712319300000,72,
514.81,514.84,514.77,514.801,20196,514.7906,1712319360000,70,
514.84,514.84,514.77,514.77,1793,514.8022,1712319420000,37,
514.84,514.84,514.83,514.831,2337,514.8337,1712319480000,24,
514.84,514.84,514.82,514.83,15276,514.834,1712319540000,66,
514.84,514.88,514.83,514.88,13869,514.8464,1712319600000,58,
514.86,514.88,514.76,514.76,3487,514.8351,1712319660000,35,
514.78,514.85,514.77,514.85,9849,514.8091,1712319720000,64,
514.88,514.9,514.81,514.88,28202,514.8603,1712319780000,99,
514.8199,514.8199,514.7,514.71,4650,514.7392,1712319840000,58,
514.7,514.76,514.7,514.76,2114,514.7074,1712319900000,40,
514.73,514.82,514.67,514.74,10961,514.7457,1712319960000,72,
514.74,514.78,514.7,514.71,9700,514.7426,1712320020000,57,
514.7,514.87,514.69,514.83,12564,514.7625,1712320080000,69,
514.82,515.21,514.82,515.21,17450,515.004,1712320140000,82,
514.5,514.5,512.51,514.13,273461,513.3895,1712320200000,1332,
514.29,514.41,513.51,513.92,248041,513.9208,1712320260000,902,
513.95,514.28,513.6,513.6,171528,513.9494,1712320320000,520,
513.65,513.7,513.35,513.68,186792,513.5207,1712320380000,694,
513.77,514.91,513.77,514.74,231999,514.5337,1712320440000,915,
514.83,514.91,514.09,514.3,103278,514.4389,1712320500000,587,
514.42,514.66,514.04,514.14,122132,514.2931,1712320560000,641,
514.18,514.59,514.08,514.35,46911,514.3568,1712320620000,272,
514.35,515.13,514.35,514.66,116954,514.8667,1712320680000,637,
514.61,514.85,514.4,514.45,49753,514.6087,1712320740000,299,
514.35,514.68,514.31,514.64,15002,514.4984,1712320800000,131,
514.69,514.84,514.45,514.53,14889,514.657,1712320860000,131,
514.57,515.59,514.57,515.59,86004,515.2906,1712320920000,550,
515.45,515.56,515.32,515.47,23115,515.4249,1712320980000,238,
515.45,515.749,515.41,515.55,73433,515.6225,1712321040000,344,
515.61,515.63,515.37,515.45,26481,515.5024,1712321100000,207,
515.53,515.53,515.07,515.151,17027,515.3146,1712321160000,213,
515.17,515.18,514.88,514.88,13737,515.0953,1712321220000,190,
514.86,514.86,514.54,514.62,32268,514.61,1712321280000,195,
514.61,514.79,514.5,514.7,7638,514.6079,1712321340000,102,
514.7,515.09,514.63,514.66,32423,514.854,1712321400000,158,
514.62,514.71,514.59,514.7,18382,514.6667,1712321460000,109,
514.71,514.84,514.71,514.84,6208,514.7541,1712321520000,52,
514.88,515.18,514.88,514.9,14940,515.0256,1712321580000,75,
514.9093,515.04,514.81,515,16640,514.9195,1712321640000,98,
515.01,515.1,514.75,514.76,8429,514.9001,1712321700000,90,
514.84,514.9,514.71,514.77,7729,514.8117,1712321760000,76,
514.79,514.79,514.37,514.43,19825,514.5138,1712321820000,199,
514.41,514.52,514.28,514.5,32344,514.394,1712321880000,178,
514.51,514.56,514.29,514.49,23315,514.3749,1712321940000,166,
514.51,514.74,514.3,514.74,31241,514.6301,1712322000000,162,
514.79,514.91,514.67,514.91,16086,514.7895,1712322060000,133,
514.89,514.93,514.55,514.61,8445,514.7394,1712322120000,75,
514.6,514.6,514.13,514.32,21312,514.2567,1712322180000,192,
514.32,514.38,514.24,514.36,3486,514.2903,1712322240000,64,
514.3,514.46,514.15,514.21,9648,514.2674,1712322300000,93,
514.31,514.53,514.3,514.51,2102,514.4424,1712322360000,48,
514.33,514.33,514.21,514.21,30892,514.2682,1712322420000,126,
514.23,514.3,514.03,514.3,26286,514.1552,1712322480000,206,
514.23,514.3,514.16,514.16,5993,514.2036,1712322540000,80,
514.13,514.13,514.02,514.02,11275,514.0685,1712322600000,106,
514.01,514.03,513.88,513.98,9535,513.9557,1712322660000,151,
514.07,514.1,513.93,513.94,9351,513.9985,1712322720000,84,
513.93,514.03,513.87,513.94,27221,513.9192,1712322780000,179,
513.92,514.05,513.88,513.88,10549,513.988,1712322840000,107,
513.97,514.14,513.97,514.04,16364,514.0945,1712322900000,153,
513.99,514.32,513.99,514.17,24417,514.0871,1712322960000,165,
514.09,514.11,513.95,513.95,8598,514.0692,1712323020000,70,
514.08,514.12,514.05,514.06,7192,514.0957,1712323080000,73,
514.08,514.28,513.97,514,17124,514.13,1712323140000,134,
514.0104,514.19,514.01,514.19,9880,514.0636,1712323200000,90,
514.05,514.24,514.03,514.12,3483,514.1187,1712323260000,47,
514.1,514.1,513.94,513.94,5602,514.0296,1712323320000,64,
513.94,514.11,513.92,514.07,17690,514.0039,1712323380000,138,
514.08,514.08,514.04,514.07,3344,514.0723,1712323440000,36,
514.07,514.52,514.05,514.47,13238,514.2966,1712323500000,136,
514.46,514.55,514.43,514.5,3598,514.5023,1712323560000,74,
514.61,514.66,514.53,514.53,12678,514.6188,1712323620000,101,
514.71,514.83,514.62,514.63,13253,514.743,1712323680000,112,
514.64,514.77,514.41,514.41,26682,514.5998,1712323740000,156,
514.46,514.54,514.01,514.36,711614,514.2816,1712323800000,6030,
514.36,514.81,514.24,514.8099,300072,514.5335,1712323860000,3295,
514.81,515.18,514.745,514.88,395113,514.9071,1712323920000,3547,
514.88,514.9199,514.54,514.75,246500,514.715,1712323980000,2623,
514.76,514.88,514.67,514.788,316232,514.7756,1712324040000,2293,
514.78,515.09,514.75,514.81,260357,514.9201,1712324100000,2914,
514.8,514.97,514.67,514.67,182809,514.809,1712324160000,2252,
514.66,514.73,514.36,514.36,323230,514.5633,1712324220000,2774,
514.37,514.5,514.2,514.33,179379,514.3574,1712324280000,1897,
514.33,514.49,514.2,514.21,128677,514.3419,1712324340000,1512,
514.2114,514.56,514.06,514.56,249486,514.2729,1712324400000,2199,
514.56,514.898,514.56,514.86,170835,514.6988,1712324460000,2002,
514.87,515.315,514.87,515.2686,162677,515.0989,1712324520000,1933,
515.27,515.52,515.11,515.165,273634,515.3739,1712324580000,2854,
515.16,515.46,515.06,515.375,118772,515.278,1712324640000,1479,
515.38,515.44,515.0101,515.18,189198,515.2168,1712324700000,2269,
515.19,515.4,515.1,515.395,174293,515.2514,1712324760000,1832,
515.3903,515.605,515.3,515.592,262123,515.4385,1712324820000,2464,
515.6,515.925,515.39,515.44,258432,515.6787,1712324880000,2561,
515.46,515.565,515.3,515.5,212029,515.4438,1712324940000,1987,
515.48,515.76,515.4,515.48,175739,515.5368,1712325000000,1862,
515.5,515.72,515.46,515.645,94599,515.6294,1712325060000,1230,
515.65,516.11,515.6,516.03,366449,515.9429,1712325120000,3463,
516.03,516.13,515.79,515.97,332993,515.9138,1712325180000,3491,
515.97,516.26,515.94,516.24,229555,516.1434,1712325240000,2286,
516.25,516.29,516.09,516.18,169008,516.2055,1712325300000,1748,
516.19,516.36,516.085,516.32,151202,516.2176,1712325360000,1620,
516.33,516.4,516.16,516.26,137625,516.2871,1712325420000,1537,
516.24,516.3201,515.93,515.97,185620,516.1012,1712325480000,2042,
515.96,516,515.81,515.92,199687,515.922,1712325540000,2152,
515.92,516.08,515.85,515.95,144679,515.9336,1712325600000,1859,
515.94,516.03,515.68,515.72,181168,515.8722,1712325660000,2205,
515.73,515.76,515.55,515.6,352572,515.6558,1712325720000,2821,
515.6001,515.67,515.5,515.57,166910,515.5708,1712325780000,1921,
515.57,515.83,515.45,515.82,170834,515.6169,1712325840000,1697,
515.81,516.25,515.78,516.23,230464,516.0026,1712325900000,2133,
516.21,516.26,515.69,515.7,222812,516.0424,1712325960000,2131,
515.7,515.73,514.99,515.16,453295,515.3085,1712326020000,3990,
515.1576,515.37,515.09,515.165,226728,515.2234,1712326080000,2212,
515.19,515.7,515.11,515.67,231882,515.4861,1712326140000,2329,
515.6701,515.7299,515.4,515.43,153986,515.5651,1712326200000,1703,
515.44,515.72,515.37,515.63,120587,515.533,1712326260000,2104,
515.63,516.42,515.63,516.4,215663,516.0866,1712326320000,3829,
516.39,516.43,516.15,516.24,251537,516.2982,1712326380000,3420,
516.2,516.22,515.99,516.04,127834,516.0813,1712326440000,2870,
516.03,516.25,516.02,516.2,110502,516.1842,1712326500000,2658,
516.19,516.2,515.98,515.985,89688,516.0729,1712326560000,2225,
515.9799,516.05,515.87,515.9,158006,515.9545,1712326620000,3119,
515.9,516.045,515.69,515.74,102559,515.8634,1712326680000,2530,
515.72,515.93,515.7,515.84,67903,515.8349,1712326740000,2102,
515.82,516.02,515.77,515.835,130073,515.924,1712326800000,2689,
515.84,515.9,515.69,515.81,141482,515.7754,1712326860000,2831,
515.82,515.8801,515.75,515.795,84412,515.8142,1712326920000,2495,
515.79,515.84,515.58,515.76,112878,515.6999,1712326980000,2800,
515.77,516.035,515.7,515.99,157810,515.9106,1712327040000,2852,
515.9698,515.9698,515.46,515.64,274667,515.6604,1712327100000,4102,
515.63,515.65,515.2,515.23,207696,515.4165,1712327160000,2432,
515.24,515.24,514.89,515,264796,515.0305,1712327220000,2935,
