open,high,low,close,volume,vwap,timestamp,transactions,otc
506.74,506.74,506.74,506.74,594,506.7372,1713945600000,22,
506.67,506.68,506.67,506.68,910,506.6802,1713945660000,23,
506.75,506.75,506.75,506.75,298,506.7331,1713945780000,8,
506.7,506.7,506.69,506.69,809,506.6868,1713945840000,11,
506.66,506.7,506.65,506.7,1059,506.6709,1713945960000,12,
506.71,506.72,506.65,506.7,1559,506.6768,1713946020000,14,
506.74,506.97,506.74,506.86,8644,506.8632,1713946140000,31,
506.84,506.85,506.83,506.85,355,506.8425,1713946200000,4,
506.82,506.82,506.69,506.69,855,506.77,1713946260000,15,
506.69,506.71,506.69,506.71,1101,506.6973,1713946320000,10,
506.8,506.84,506.8,506.84,2606,506.8248,1713946380000,12,
506.89,506.89,506.87,506.87,295,506.8728,1713946440000,6,
506.8,506.8,506.75,506.75,603,506.7685,1713946560000,5,
506.73,506.73,506.68,506.68,1011,506.6896,1713946620000,8,
506.68,506.68,506.68,506.68,300,506.68,1713946680000,1,
506.67,506.67,506.67,506.67,103,506.6702,1713946860000,3,
506.68,506.73,506.68,506.73,551,506.6897,1713946920000,11,
506.76,506.76,506.76,506.76,101,506.7601,1713946980000,2,
506.71,506.71,506.71,506.71,183,506.7147,1713947040000,3,
506.65,506.65,506.65,506.65,397,506.6591,1713947160000,7,
506.72,506.72,506.72,506.72,205,506.7196,1713947220000,3,
506.65,506.65,506.65,506.65,695,506.651,1713947280000,7,
506.66,506.67,506.58,506.58,3210,506.6517,1713947340000,35,
506.6,506.6,506.53,506.53,821,506.5544,1713947400000,7,
506.5,506.5,506.5,506.5,400,506.4879,1713947460000,10,
506.4,506.42,506.37,506.42,665,506.39,1713947520000,18,
506.36,506.5,506.36,506.5,1356,506.4825,1713947580000,11,
506.51,506.51,506.51,506.51,300,506.51,1713947640000,1,
506.55,506.55,506.55,506.55,224,506.5529,1713947820000,4,
506.58,506.58,506.58,506.58,236,506.5734,1713947940000,6,
506.58,506.58,506.58,506.58,128,506.5802,1713948060000,3,
506.75,506.75,506.75,506.75,621,506.749,1713948240000,4,
506.72,506.74,506.71,506.71,400,506.7225,1713948300000,3,
506.76,506.76,506.76,506.76,200,506.76,1713948360000,2,
506.74,506.74,506.74,506.74,102,506.7404,1713948420000,3,
506.68,506.68,506.62,506.62,1167,506.6462,1713948540000,8,
506.62,506.62,506.62,506.62,159,506.6052,1713948600000,4,
506.61,506.68,506.61,506.68,452,506.656,1713948660000,5,
506.57,506.57,506.55,506.55,1301,506.5515,1713948720000,5,
506.51,506.55,506.5,506.55,2072,506.5094,1713948780000,16,
506.34,506.34,506.34,506.34,353,506.3378,1713948840000,8,
506.3,506.3,506.3,506.3,402,506.3,1713948900000,4,
