open,high,low,close,volume,vwap,timestamp,transactions,otc
509.71,509.71,509.71,509.71,218,509.7078,1714464060000,15,
509.63,509.63,509.63,509.63,234,509.6318,1714464180000,4,
509.61,509.61,509.6,509.6,810,509.6047,1714464300000,14,
509.59,509.59,509.59,509.59,952,509.5877,1714464360000,6,
509.55,509.58,509.5,509.51,1238,509.5251,1714464420000,15,
509.46,509.46,509.46,509.46,340,509.4575,1714464600000,10,
509.48,509.48,509.48,509.48,102,509.4812,1714465020000,2,
509.5,509.5,509.5,509.5,1263,509.4996,1714465560000,10,
509.5,509.5,509.5,509.5,353,509.5073,1714465620000,5,
509.59,509.59,509.51,509.51,798,509.5586,1714465680000,7,
509.5,509.5,509.5,509.5,107,509.499,1714465860000,3,
509.45,509.45,509.4,509.4,317,509.4177,1714466280000,8,
509.36,509.4,509.36,509.4,436,509.382,1714466400000,8,
509.39,509.39,509.39,509.39,100,509.39,1714466460000,1,
509.25,509.25,509.25,509.25,156,509.241,1714467060000,10,
509.2,509.2,509.2,509.2,305,509.2,1714467180000,6,
509.1,509.15,509.1,509.15,469,509.1385,1714467300000,10,
509,509,509,509,372,509.003,1714467600000,25,
509.04,509.04,509.04,509.04,416,509.046,1714467660000,6,
509.12,509.12,509.1,509.1,352,509.1127,1714468200000,6,
509.12,509.12,509.12,509.12,101,509.12,1714468260000,2,
509.28,509.28,509.27,509.27,513,509.2731,1714468680000,5,
509.52,509.58,509.52,509.58,1577,509.5483,1714469100000,8,
509.52,509.52,509.52,509.52,100,509.52,1714469220000,1,
509.4,509.4,509.4,509.4,265,509.4,1714469400000,4,
509.41,509.41,509.41,509.41,206,509.4085,1714469880000,3,
509.5,509.5,509.5,509.5,223,509.5294,1714470360000,5,
509.44,509.44,509.44,509.44,1330,509.44,1714470540000,2,
509.33,509.33,509.33,509.33,158,509.3209,1714470720000,5,
509.2,509.2,509.18,509.19,1111,509.1881,1714470840000,6,
509.28,509.28,509.28,509.28,1001,509.28,1714470960000,3,
509.27,509.27,509.27,509.27,503,509.2704,1714471080000,4,
509.36,509.37,509.36,509.37,303,509.3665,1714471140000,5,
509.36,509.36,509.36,509.36,581,509.3515,1714471620000,4,
509.37,509.37,509.37,509.37,787,509.37,1714471920000,2,
509.34,509.34,509.34,509.34,200,509.34,1714472160000,2,
509.33,509.34,509.32,509.34,2501,509.328,1714472340000,7,
509.41,509.41,509.41,509.41,502,509.4099,1714472520000,4,
509.42,509.42,509.42,509.42,150,509.42,1714472700000,1,
509.39,509.39,509.39,509.39,501,509.39,1714472760000,5,
509.4,509.4,509.4,509.4,1026,509.4,1714473120000,6,
509.4,509.4,509.4,509.4,101,509.4,1714473180000,2,
509.47,509.47,509.47,509.47,173,509.478,1714473480000,4,
509.44,509.44,509.44,509.44,1060,509.4411,1714473600000,4,
509.46,509.46,509.46,509.46,149,509.4797,1714473660000,2,
509.48,509.48,509.48,509.48,252,509.4796,1714473720000,3,
509.53,509.53,509.53,509.53,875,509.531,1714473960000,6,
509.54,509.54,509.54,509.54,145,509.5421,1714474020000,5,
509.61,509.61,509.61,509.61,1018,509.6098,1714474080000,12,
509.68,509.78,509.67,509.78,2346,509.7134,1714474140000,15,
509.8,509.8,509.8,509.8,201,509.7988,1714474200000,5,
509.8,509.8,509.8,509.8,2447,509.8,1714474260000,7,
509.82,509.82,509.82,509.82,1627,509.8214,1714474320000,7,
509.82,509.82,509.82,509.82,991,509.82,1714474380000,2,
509.84,509.84,509.84,509.84,1067,509.84,1714474500000,2,
509.9,509.9,509.9,509.9,261,509.9,1714474620000,2,
509.9,509.9,509.84,509.88,1856,509.8609,1714474800000,24,
509.82,509.82,509.82,509.82,571,509.8294,1714474860000,14,
509.85,509.85,509.85,509.85,1915,509.85,1714474920000,9,
509.76,509.76,509.73,509.73,472,509.7569,1714474980000,12,
509.73,509.73,509.7,509.7,2407,509.7025,1714475040000,19,
509.7,509.7,509.7,509.7,808,509.6998,1714475100000,11,
509.77,509.77,509.77,509.77,357,509.7664,1714475160000,6,
509.78,509.83,509.78,509.83,4610,509.7993,1714475220000,14,
509.83,509.83,509.8,509.8,2230,509.8138,1714475280000,11,
509.88,509.93,509.88,509.93,1090,509.9175,1714475400000,12,
509.94,509.94,509.94,509.94,4737,509.9398,1714475460000,11,
509.93,509.95,509.92,509.93,3811,509.9327,1714475520000,14,
509.92,510,509.92,510,5248,509.9393,1714475580000,34,
509.91,509.91,509.87,509.87,2851,509.8924,1714475700000,17,
509.85,509.85,509.85,509.85,170,509.8548,1714475820000,4,
509.85,509.85,509.85,509.85,370,509.85,1714475880000,2,
509.8,509.8,509.8,509.8,458,509.7979,1714476000000,15,
509.77,509.77,509.77,509.77,1046,509.7688,1714476120000,11,
509.7,509.7,509.7,509.7,612,509.6999,1714476180000,8,
509.7,509.72,509.7,509.72,710,509.7032,1714476240000,3,
509.63,509.63,509.63,509.63,600,509.6323,1714476480000,6,
509.75,509.75,509.66,509.66,1937,509.7113,1714476660000,17,
509.66,509.68,509.66,509.68,6170,509.6719,1714476720000,18,
509.71,509.71,509.71,509.71,550,509.7129,1714476840000,4,
509.7,509.71,509.67,509.67,4411,509.7081,1714476900000,16,
509.68,509.68,509.65,509.65,1214,509.6589,1714476960000,14,
509.62,509.62,509.61,509.61,1455,509.6136,1714477020000,9,
509.66,509.68,509.66,509.68,4518,509.6675,1714477140000,21,
509.6,509.6,509.59,509.59,345,509.602,1714477260000,10,
509.59,509.59,509.58,509.59,641,509.589,1714477320000,6,
509.59,509.59,509.59,509.59,260,509.59,1714477380000,2,
509.66,509.66,509.66,509.66,380,509.6582,1714477440000,5,
509.71,509.74,509.71,509.74,551,509.7183,1714477560000,3,
509.65,509.68,509.62,509.62,9951,509.6488,1714477620000,44,
509.67,509.67,509.63,509.63,351,509.6471,1714477680000,5,
509.63,509.65,509.63,509.65,861,509.6395,1714477740000,7,
509.68,509.68,509.64,509.64,1407,509.6515,1714477800000,5,
