open,high,low,close,volume,vwap,timestamp,transactions,otc
511.93,511.94,511.89,511.9,1994,511.8969,1714982400000,45,
511.9,511.9,511.9,511.9,230,511.8893,1714982460000,16,
511.91,511.91,511.85,511.9,742,511.8918,1714982520000,13,
511.89,511.89,511.89,511.89,190,511.9004,1714982580000,3,
511.94,511.95,511.92,511.92,2856,511.9239,1714982640000,14,
511.96,511.96,511.91,511.91,411,511.9294,1714982880000,10,
511.99,511.99,511.99,511.99,200,511.99,1714983000000,2,
512.02,512.02,512.02,512.02,188,512.0148,1714983060000,3,
512.09,512.15,512.09,512.15,719,512.143,1714983120000,9,
512.16,512.17,512.13,512.13,837,512.1532,1714983180000,11,
512.15,512.15,512.15,512.15,100,512.15,1714983300000,1,
512.13,512.13,512.07,512.07,990,512.097,1714983360000,12,
512.07,512.07,512.07,512.07,490,512.0688,1714983420000,7,
512.09,512.11,512.09,512.11,702,512.1016,1714983540000,5,
512.17,512.2,512.16,512.2,531,512.1732,1714983660000,10,
512.28,512.28,512.28,512.28,250,512.28,1714983840000,2,
512.28,512.29,512.26,512.26,1012,512.2736,1714983900000,7,
512.26,512.26,512.26,512.26,586,512.2644,1714983960000,5,
512.3,512.32,512.3,512.32,638,512.2996,1714984020000,16,
512.33,512.33,512.33,512.33,420,512.3347,1714984080000,5,
512.37,512.37,512.37,512.37,230,512.3873,1714984140000,8,
512.37,512.37,512.34,512.34,552,512.3582,1714984200000,10,
512.47,512.47,512.44,512.44,353,512.4575,1714984440000,13,
512.42,512.42,512.42,512.42,250,512.42,1714984500000,2,
512.46,512.46,512.37,512.37,403,512.4341,1714984560000,6,
512.37,512.37,512.37,512.37,100,512.37,1714984680000,1,
512.37,512.37,512.37,512.37,194,512.3566,1714984740000,5,
512.33,512.33,512.33,512.33,261,512.3323,1714984800000,4,
512.33,512.33,512.33,512.33,479,512.328,1714984860000,8,
512.33,512.33,512.33,512.33,101,512.3297,1714984920000,2,
512.33,512.33,512.33,512.33,300,512.33,1714985220000,3,
512.32,512.32,512.32,512.32,600,512.32,1714985400000,2,
512.32,512.32,512.32,512.32,313,512.32,1714985640000,3,
512.28,512.29,512.28,512.29,823,512.287,1714985760000,4,
512.38,512.38,512.38,512.38,599,512.3717,1714986000000,8,
512.42,512.42,512.42,512.42,1099,512.4207,1714986120000,7,
512.45,512.45,512.45,512.45,130,512.4445,1714986360000,4,
512.45,512.45,512.45,512.45,235,512.4511,1714986540000,4,
512.4,512.4,512.4,512.4,226,512.4362,1714986660000,5,
512.52,512.52,512.52,512.52,345,512.5111,1714986780000,13,
512.47,512.47,512.47,512.47,236,512.4847,1714987020000,6,
512.48,512.48,512.48,512.48,207,512.4803,1714987080000,4,
512.5,512.5,512.5,512.5,240,512.4984,1714987260000,5,
512.5,512.5,512.5,512.5,749,512.4991,1714987320000,7,
512.58,512.58,512.58,512.58,164,512.5799,1714987380000,2,
512.57,512.57,512.57,512.57,406,512.5696,1714987440000,4,
512.65,512.66,512.65,512.66,213,512.6513,1714987560000,6,
512.61,512.61,512.61,512.61,110,512.6076,1714987800000,5,
512.66,512.66,512.66,512.66,784,512.6627,1714988040000,10,
512.69,512.7,512.62,512.62,1573,512.6873,1714988100000,6,
512.6,512.6,512.6,512.6,155,512.6088,1714988160000,9,
512.66,512.69,512.66,512.69,217,512.6746,1714988280000,5,
512.73,512.73,512.73,512.73,100,512.73,1714988340000,1,
512.7,512.7,512.7,512.7,231,512.714,1714988520000,4,
