open,high,low,close,volume,vwap,timestamp,transactions,otc
516.35,516.35,516.35,516.35,357,516.3459,1715068860000,10,
516.26,516.26,516.25,516.25,841,516.2618,1715068920000,12,
516.28,516.28,516.28,516.28,256,516.2964,1715068980000,6,
516.32,516.32,516.32,516.32,179,516.3202,1715069040000,4,
516.25,516.27,516.25,516.27,297,516.2606,1715069100000,5,
516.2,516.2,516.2,516.2,199,516.2004,1715069280000,3,
516.21,516.21,516.21,516.21,292,516.21,1715069340000,1,
516.26,516.26,516.26,516.26,180,516.2598,1715069520000,5,
516.45,516.5,516.45,516.5,606,516.4834,1715069820000,8,
516.54,516.64,516.54,516.64,611,516.5731,1715070000000,8,
516.64,516.64,516.64,516.64,420,516.6365,1715070060000,6,
516.67,516.67,516.67,516.67,264,516.67,1715070480000,2,
516.65,516.65,516.65,516.65,151,516.6434,1715070600000,5,
516.72,516.72,516.72,516.72,550,516.7155,1715070660000,3,
516.71,516.71,516.71,516.71,201,516.7101,1715070720000,2,
516.71,516.71,516.71,516.71,1052,516.7096,1715070780000,4,
516.74,516.78,516.74,516.78,792,516.7589,1715070840000,6,
516.78,516.78,516.78,516.78,105,516.7781,1715070900000,2,
516.91,516.99,516.91,516.99,833,516.9433,1715071020000,12,
516.93,516.93,516.93,516.93,286,516.9368,1715071080000,4,
516.99,516.99,516.95,516.95,2053,516.9693,1715071680000,11,
516.97,516.97,516.97,516.97,414,516.9713,1715071860000,3,
516.96,517.02,516.96,517.02,1324,516.999,1715071920000,6,
517.03,517.03,517.03,517.03,1135,517.0324,1715071980000,9,
517.02,517.02,517.01,517.01,1061,517.0227,1715072040000,5,
517.11,517.11,517.11,517.11,500,517.112,1715072100000,3,
517.12,517.12,517.07,517.07,736,517.1111,1715072280000,5,
517.11,517.16,517.11,517.16,562,517.151,1715072340000,5,
517.18,517.18,517.18,517.18,236,517.1644,1715072460000,5,
517.14,517.14,517.14,517.14,200,517.14,1715072580000,1,
517.13,517.13,517.13,517.13,157,517.1289,1715072880000,3,
517.15,517.15,517.15,517.15,200,517.15,1715072940000,1,
517.23,517.23,517.23,517.23,506,517.2298,1715073120000,5,
517.21,517.21,517.21,517.21,137,517.2097,1715073180000,3,
517.17,517.17,517.17,517.17,154,517.1906,1715073240000,5,
517.2,517.2,517.2,517.2,143,517.1932,1715073720000,7,
517.03,517.03,517.03,517.03,1004,517.0299,1715073900000,4,
516.95,516.98,516.95,516.98,765,516.9662,1715073960000,8,
516.79,516.79,516.79,516.79,437,516.7908,1715074440000,5,
516.8,516.8,516.8,516.8,208,516.8045,1715074500000,7,
516.76,516.76,516.75,516.76,1269,516.7557,1715074620000,10,
516.78,516.78,516.78,516.78,613,516.7747,1715074680000,11,
516.86,516.86,516.86,516.86,100,516.86,1715074740000,1,
516.8,516.8,516.8,516.8,162,516.8012,1715074860000,4,
516.8,516.8,516.8,516.8,234,516.8324,1715075040000,8,
516.8,516.8,516.8,516.8,105,516.7995,1715075160000,2,
516.75,516.75,516.75,516.75,109,516.75,1715075220000,2,
516.79,516.79,516.79,516.79,203,516.7909,1715075880000,2,
516.8,516.8,516.8,516.8,113,516.8,1715075940000,1,
516.84,516.87,516.84,516.87,316,516.86,1715076540000,5,
516.93,516.95,516.93,516.95,1003,516.9418,1715076720000,4,
516.86,516.86,516.86,516.86,107,516.8593,1715076900000,5,
516.77,516.77,516.77,516.77,717,516.7715,1715077080000,6,
516.78,516.78,516.78,516.78,403,516.7798,1715077380000,3,
516.73,516.73,516.73,516.73,110,516.7362,1715077440000,4,
516.79,516.79,516.79,516.79,200,516.79,1715077500000,1,
516.76,516.78,516.76,516.78,954,516.7684,1715077920000,7,
516.87,516.87,516.87,516.87,250,516.87,1715078700000,1,
516.77,516.77,516.77,516.77,222,516.7811,1715078820000,5,
516.86,516.86,516.82,516.82,363,516.8436,1715079060000,7,
516.91,516.92,516.91,516.92,1000,516.916,1715079120000,4,
516.93,516.97,516.93,516.97,1236,516.9463,1715079180000,7,
516.94,516.98,516.94,516.98,3785,516.9694,1715079240000,21,
516.95,516.95,516.95,516.95,200,516.95,1715079480000,2,
516.95,516.95,516.95,516.95,531,516.9492,1715079540000,7,
516.97,517,516.89,516.89,2846,516.9293,1715079600000,50,
516.91,516.91,516.91,516.91,247,516.9091,1715079660000,5,
516.91,516.91,516.9,516.91,1627,516.9092,1715079780000,10,
516.88,516.88,516.88,516.88,462,516.8645,1715079840000,15,
516.92,516.92,516.9,516.92,1598,516.9176,1715080020000,10,
516.75,516.75,516.63,516.7,20868,516.6668,1715080260000,95,
516.7,516.72,516.7,516.72,700,516.7086,1715080320000,4,
516.7,516.7,516.67,516.69,1716,516.6803,1715080380000,11,
516.71,516.74,516.71,516.74,1215,516.7128,1715080440000,4,
516.71,516.71,516.71,516.71,489,516.7085,1715080500000,3,
516.68,516.68,516.68,516.68,111,516.6821,1715080620000,3,
516.68,516.68,516.6,516.63,9144,516.6459,1715080680000,49,
516.65,516.65,516.63,516.63,1279,516.6352,1715080740000,10,
516.61,516.61,516.57,516.6,3015,516.58,1715080800000,38,
516.58,516.58,516.54,516.55,2630,516.5509,1715080860000,19,
516.56,516.56,516.55,516.55,3017,516.5555,1715080920000,22,
516.55,516.55,516.53,516.53,209,516.5409,1715081040000,4,
516.56,516.56,516.56,516.56,283,516.5603,1715081160000,7,
516.54,516.54,516.54,516.54,217,516.5469,1715081220000,6,
516.53,516.55,516.5,516.54,2346,516.5305,1715081280000,26,
516.59,516.59,516.53,516.53,574,516.569,1715081340000,11,
516.63,516.63,516.62,516.62,311,516.6231,1715081520000,7,
516.63,516.63,516.63,516.63,905,516.6277,1715081580000,7,
516.58,516.58,516.58,516.58,228,516.5875,1715081640000,5,
516.62,516.62,516.6,516.6,5003,516.6093,1715081700000,29,
516.62,516.62,516.62,516.62,1399,516.62,1715081760000,3,
516.53,516.53,516.52,516.52,414,516.5214,1715081940000,6,
516.51,516.51,516.49,516.49,610,516.5001,1715082000000,8,
516.5,516.5,516.45,516.48,1126,516.4844,1715082060000,24,
516.45,516.47,516.45,516.47,1460,516.4531,1715082120000,7,
516.47,516.49,516.44,516.49,1482,516.4527,1715082180000,11,
516.49,516.49,516.49,516.49,632,516.4892,1715082240000,9,
516.5,516.5,516.5,516.5,383,516.5,1715082300000,4,
516.53,516.56,516.53,516.56,300,516.5387,1715082360000,4,
516.55,516.55,516.55,516.55,212,516.549,1715082480000,3,
516.49,516.5,516.49,516.5,470,516.5007,1715082540000,10,
516.5,516.51,516.5,516.5,2783,516.5004,1715082600000,17,
516.52,516.53,516.49,516.49,1999,516.5055,1715082660000,7,
516.61,516.61,516.61,516.61,429,516.577,1715082720000,16,
516.55,516.55,516.55,516.55,304,516.5507,1715082780000,2,
516.55,516.55,516.53,516.53,411,516.5395,1715082840000,5,
516.52,516.54,516.52,516.54,834,516.5373,1715082900000,8,
516.55,516.55,516.55,516.55,1165,516.5504,1715082960000,6,
516.61,516.61,516.61,516.61,1022,516.61,1715083020000,9,
516.63,516.65,516.63,516.65,486,516.6414,1715083080000,7,
516.88,517.2096,516.46,516.7,20212,516.6789,1715083200000,298,
516.64,516.71,516.4,516.71,2553,516.6375,1715083260000,191,
516.53,516.85,516.53,516.85,2972,516.6873,1715083320000,385,
516.74,516.74,516.74,516.74,2650,516.7335,1715083380000,62,
516.64,516.73,516.58,516.68,1134,516.6411,1715083440000,59,
516.68,516.68,516.68,516.68,1168,516.6842,1715083500000,21,
516.68,516.69,516.68,516.69,703,516.6883,1715083560000,15,
516.7,516.7,516.7,516.7,711,516.7021,1715083620000,22,
516.7,516.7,516.7,516.7,133,516.6988,1715083680000,11,
516.67,516.6901,516.65,516.6901,11954,516.6594,1715083800000,27,
516.7,516.75,516.7,516.75,806,516.7158,1715083860000,24,
516.74,516.79,516.74,516.79,4117,516.7625,1715083920000,28,
516.7896,516.7896,516.7896,516.7896,244,516.7857,1715083980000,8,
516.82,516.84,516.73,516.76,2432,516.7654,1715084040000,29,
516.75,516.75,516.75,516.75,232,516.7502,1715084100000,10,
516.76,516.76,516.76,516.76,227,516.759,1715084160000,20,
516.8,516.8,516.8,516.8,397,516.7986,1715084340000,14,
516.8,516.8,516.8,516.8,160,516.8026,1715084400000,6,
516.85,516.86,516.82,516.82,937,516.8466,1715084460000,14,
516.83,516.92,516.83,516.8804,1847,516.8764,1715084520000,26,
516.87,516.87,516.81,516.81,2028,516.8604,1715084580000,21,
516.76,516.76,516.73,516.73,11074,516.753,1715084640000,37,
516.75,516.75,516.7304,516.75,685,516.7453,1715084700000,13,
516.76,516.79,516.75,516.79,822,516.7633,1715084760000,27,
516.76,516.76,516.76,516.76,275,516.7671,1715084820000,16,
516.73,516.73,516.73,516.73,1915,516.7308,1715084880000,24,
516.73,516.74,516.65,516.66,2246,516.7143,1715084940000,28,
516.69,516.69,516.69,516.69,233,516.6927,1715085000000,15,
516.71,516.75,516.71,516.72,1824,516.7384,1715085060000,17,
516.7,516.74,516.7,516.74,349,516.7247,1715085120000,11,
516.74,516.74,516.74,516.74,341,516.7389,1715085180000,12,
516.7398,516.7398,516.71,516.71,584,516.7237,1715085240000,12,
516.74,516.74,516.74,516.74,2168,516.7399,1715085300000,17,
