open,high,low,close,volume,vwap,timestamp,transactions,otc
519.99,519.99,519.99,519.99,301,519.9281,1712736000000,11,
519.99,519.99,519.99,519.99,319,519.9632,1712736060000,7,
520.01,520.01,520.01,520.01,303,519.9903,1712736120000,6,
519.91,519.91,519.91,519.91,120,519.9092,1712736180000,4,
519.85,519.85,519.85,519.85,389,519.8878,1712736240000,5,
519.89,519.91,519.89,519.91,429,519.8993,1712736300000,4,
519.96,519.96,519.96,519.96,163,519.9716,1712736360000,2,
519.87,519.87,519.87,519.87,3863,519.87,1712736420000,11,
519.87,519.87,519.86,519.86,663,519.8437,1712736480000,13,
519.76,519.76,519.76,519.76,190,519.7568,1712736540000,2,
519.86,519.86,519.86,519.86,400,519.86,1712736840000,2,
519.98,519.98,519.98,519.98,200,519.98,1712737020000,1,
519.85,519.85,519.85,519.85,267,519.84,1712737320000,9,
519.85,519.85,519.8,519.8,703,519.8126,1712737440000,7,
519.98,519.98,519.98,519.98,152,519.9756,1712737740000,3,
520.01,520.01,520.01,520.01,319,520.0094,1712737920000,2,
520.05,520.05,520.05,520.05,100,520.05,1712737980000,1,
519.95,519.95,519.95,519.95,105,519.9503,1712738640000,3,
520,520,520,520,300,520,1712738940000,1,
520.06,520.06,520.06,520.06,195,520.06,1712739120000,5,
520.21,520.21,520.2,520.2,578,520.2137,1712739480000,6,
520.37,520.37,520.36,520.36,554,520.3375,1712739660000,10,
519.98,519.98,519.98,519.98,243,519.9774,1712739840000,14,
520.03,520.03,520.01,520.01,603,520.0199,1712740380000,6,
519.97,519.97,519.97,519.97,312,519.9683,1712740500000,5,
519.99,519.99,519.99,519.99,170,519.9868,1712740860000,3,
519.86,519.86,519.86,519.86,137,519.86,1712741400000,1,
519.81,519.81,519.81,519.81,204,519.81,1712741640000,3,
519.75,519.75,519.75,519.75,219,519.7463,1712741760000,7,
519.65,519.65,519.65,519.65,134,519.6515,1712741820000,2,
519.6,519.6,519.6,519.6,256,519.5952,1712741880000,6,
519.67,519.67,519.67,519.67,102,519.6698,1712742120000,2,
519.65,519.65,519.65,519.65,110,519.6545,1712742240000,2,
519.67,519.67,519.67,519.67,115,519.6678,1712742300000,3,
519.65,519.65,519.65,519.65,178,519.6281,1712742420000,3,
519.6,519.6,519.55,519.55,270,519.5718,1712742660000,6,
519.65,519.65,519.65,519.65,322,519.647,1712743020000,3,
519.26,519.26,519.26,519.26,341,519.2876,1712743200000,19,
519.5,519.5,519.5,519.5,325,519.4967,1712743500000,5,
519.52,519.52,519.52,519.52,146,519.5286,1712743680000,6,
519.65,519.65,519.65,519.65,603,519.6413,1712743800000,6,
519.6,519.6,519.6,519.6,564,519.6024,1712743920000,5,
519.51,519.51,519.51,519.51,316,519.5097,1712744340000,4,
519.5,519.5,519.5,519.5,2500,519.5,1712744700000,5,
519.41,519.41,519.41,519.41,300,519.41,1712745120000,1,
519.51,519.51,519.51,519.51,200,519.51,1712745180000,2,
519.56,519.56,519.52,519.52,303,519.547,1712745300000,3,
519.55,519.55,519.55,519.55,2075,519.55,1712745480000,5,
519.6,519.6,519.6,519.6,104,519.5988,1712745600000,3,
519.68,519.68,519.68,519.68,814,519.6766,1712745720000,6,
519.68,519.68,519.68,519.68,106,519.68,1712746200000,1,
519.7,519.7,519.7,519.7,158,519.709,1712746260000,3,
519.85,519.85,519.85,519.85,143,519.8396,1712746440000,5,
519.82,519.88,519.82,519.88,950,519.8726,1712746500000,6,
519.83,519.83,519.83,519.83,818,519.8293,1712746620000,8,
519.91,519.91,519.91,519.91,176,519.8928,1712746680000,3,
519.87,519.9,519.81,519.81,1596,519.858,1712746800000,24,
519.88,519.9,519.88,519.9,1100,519.886,1712746860000,24,
519.94,519.96,519.94,519.96,412,519.9444,1712746920000,11,
519.91,519.91,519.84,519.84,29725,519.8714,1712746980000,174,
519.86,519.86,519.86,519.86,343,519.8562,1712747040000,6,
519.86,519.86,519.85,519.85,666,519.8544,1712747100000,7,
519.87,519.87,519.87,519.87,498,519.8712,1712747160000,4,
519.87,519.99,519.87,519.99,911,519.9104,1712747280000,8,
520,520,519.981,519.981,387,519.9939,1712747340000,11,
520.02,520.02,520.02,520.02,244,520.0195,1712747460000,5,
520.07,520.11,520.04,520.04,6522,520.0873,1712747520000,35,
520.05,520.1,520.05,520.1,612,520.0926,1712747580000,6,
520.08,520.1,520.06,520.06,3700,520.07,1712747640000,29,
520.05,520.05,520.05,520.05,228,520.0562,1712747700000,9,
520.01,520.01,520.01,520.01,377,520.0052,1712747880000,10,
519.98,519.98,519.98,519.98,551,519.9933,1712747940000,6,
