open,high,low,close,volume,vwap,timestamp,transactions,otc
504.15,504.24,504.15,504.24,806,504.226,1713340800000,32,
504.18,504.18,504.16,504.17,2160,504.1761,1713340860000,23,
504.28,504.28,504.28,504.28,571,504.2844,1713340980000,6,
504.26,504.34,504.24,504.24,545,504.2741,1713341040000,10,
504.26,504.26,504.26,504.26,220,504.2368,1713341160000,4,
504.17,504.21,504.17,504.21,629,504.1934,1713341220000,7,
504.26,504.26,504.21,504.21,1172,504.249,1713341340000,6,
504.4,504.4,504.4,504.4,4598,504.4003,1713341460000,16,
504.5,504.55,504.5,504.51,4276,504.5321,1713341520000,14,
504.59,504.59,504.59,504.59,361,504.5899,1713341760000,3,
504.5,504.5,504.5,504.5,529,504.4926,1713341940000,6,
504.58,504.58,504.58,504.58,136,504.5743,1713342000000,2,
504.64,504.64,504.64,504.64,487,504.6542,1713342180000,3,
504.77,504.77,504.75,504.75,306,504.7555,1713342240000,6,
504.9,504.9,504.89,504.89,619,504.8978,1713342480000,5,
504.82,504.82,504.82,504.82,891,504.82,1713342540000,4,
504.66,504.66,504.66,504.66,156,504.6612,1713342600000,8,
504.94,504.94,504.94,504.94,240,504.9135,1713342660000,6,
504.98,505,504.98,505,826,504.9938,1713342780000,16,
505.12,505.12,505.12,505.12,194,505.1106,1713342840000,4,
505.1,505.1,505.1,505.1,310,505.0997,1713342900000,4,
505,505.06,505,505.06,1152,505.0043,1713343020000,10,
505,505,505,505,521,505.0008,1713343140000,5,
505.09,505.09,505.09,505.09,224,505.0958,1713343200000,5,
505.11,505.3,505.11,505.3,6304,505.2528,1713343260000,43,
505.35,505.38,505.35,505.38,402,505.356,1713343380000,3,
505.35,505.35,505.35,505.35,175,505.35,1713343440000,2,
505.45,505.48,505.45,505.45,637,505.4559,1713343500000,8,
505.4,505.4,505.4,505.4,553,505.3984,1713343560000,5,
505.42,505.42,505.42,505.42,281,505.4043,1713343620000,5,
505.42,505.46,505.4,505.4,1129,505.4271,1713343680000,4,
505.35,505.35,505.35,505.35,426,505.35,1713343740000,5,
505.09,505.15,505.09,505.15,455,505.1232,1713343860000,5,
505.1,505.1,505.1,505.1,111,505.1009,1713343920000,3,
505.08,505.08,505.08,505.08,208,505.0785,1713343980000,6,
505.04,505.04,505.04,505.04,202,505.04,1713344040000,2,
505.11,505.18,505.11,505.14,6200,505.138,1713344220000,22,
505.25,505.25,505.24,505.24,707,505.2437,1713344340000,6,
505.15,505.15,504.67,504.82,15397,504.8882,1713344400000,83,
504.63,504.63,504.56,504.56,533,504.5969,1713344460000,5,
505.01,505.02,505.01,505.02,736,505.0084,1713344520000,8,
505.05,505.05,505.05,505.05,154,505.0495,1713344580000,2,
504.96,504.96,504.96,504.96,250,504.96,1713344700000,3,
505.09,505.09,505,505,362,505.0475,1713344820000,4,
504.92,504.92,504.92,504.92,105,504.9234,1713345060000,4,
504.91,504.91,504.85,504.85,328,504.8947,1713345240000,5,
504.85,504.85,504.85,504.85,594,504.8502,1713345360000,7,
504.72,504.72,504.72,504.72,202,504.72,1713345420000,3,
504.74,504.75,504.74,504.75,3081,504.7472,1713345480000,15,
504.7,504.7,504.7,504.7,101,504.7004,1713345540000,2,
504.63,504.63,504.63,504.63,139,504.63,1713345720000,2,
504.7,504.7,504.7,504.7,347,504.6935,1713345780000,4,
504.7,504.8,504.7,504.8,451,504.7445,1713345840000,3,
504.9,504.9,504.9,504.9,100,504.9,1713345960000,1,
504.84,504.84,504.84,504.84,101,504.84,1713346020000,1,
504.77,504.77,504.77,504.77,158,504.7766,1713346140000,2,
504.92,504.92,504.92,504.92,455,504.9198,1713346200000,6,
504.95,504.95,504.95,504.95,126,504.9583,1713346260000,5,
505.02,505.02,505.02,505.02,100,505.02,1713346680000,1,
505.08,505.08,505.08,505.08,1018,505.08,1713346980000,6,
505,505.03,505,505.03,511,505.0243,1713347160000,5,
505.01,505.01,505.01,505.01,103,505.0112,1713347220000,2,
505.19,505.19,505.19,505.19,317,505.1932,1713347280000,3,
505.17,505.23,505.17,505.2,307,505.2007,1713347340000,4,
505.31,505.31,505.31,505.31,300,505.31,1713347400000,1,
505.39,505.39,505.35,505.35,292,505.3638,1713347460000,3,
505.45,505.45,505.44,505.44,422,505.4403,1713347580000,10,
505.44,505.5,505.44,505.5,5105,505.4886,1713347640000,20,
505.4,505.44,505.4,505.44,576,505.4366,1713347760000,7,
505.35,505.35,505.35,505.35,111,505.3509,1713347940000,2,
505.49,505.52,505.49,505.5,636,505.511,1713348000000,8,
505.53,505.53,505.53,505.53,224,505.5244,1713348120000,2,
505.45,505.45,505.45,505.45,104,505.4497,1713348180000,3,
505.45,505.45,505.44,505.45,4306,505.4497,1713348240000,12,
505.42,505.42,505.42,505.42,100,505.42,1713348300000,1,
505.55,505.55,505.55,505.55,102,505.5486,1713348360000,2,
505.64,505.64,505.64,505.64,420,505.6538,1713348480000,4,
505.62,505.62,505.62,505.62,211,505.6322,1713348660000,4,
505.67,505.67,505.66,505.66,546,505.6629,1713348720000,6,
505.6,505.6,505.6,505.6,415,505.6018,1713348780000,2,
505.65,505.65,505.65,505.65,190,505.6395,1713348900000,2,
505.64,505.64,505.64,505.64,248,505.64,1713348960000,1,
505.61,505.61,505.57,505.57,433,505.5895,1713349020000,11,
505.56,505.59,505.56,505.59,943,505.5808,1713349080000,6,
505.59,505.59,505.59,505.59,150,505.59,1713349200000,1,
505.51,505.51,505.51,505.51,200,505.53,1713349260000,3,
505.38,505.38,505.33,505.33,1602,505.3332,1713349440000,4,
505.39,505.39,505.39,505.39,196,505.4168,1713349500000,6,
505.45,505.46,505.4,505.46,1406,505.4531,1713349560000,8,
505.5,505.5,505.5,505.5,450,505.5,1713349680000,1,
505.6,505.61,505.6,505.61,1138,505.6011,1713349740000,13,
505.75,505.9,505.75,505.86,1340,505.8243,1713349800000,14,
505.9,505.9,505.9,505.9,500,505.9,1713349860000,1,
505.87,505.98,505.87,505.98,84161,505.9351,1713349920000,189,
505.98,505.98,505.82,505.82,17537,505.9583,1713349980000,24,
505.87,505.87,505.87,505.87,130,505.8731,1713350040000,4,
505.86,505.88,505.86,505.86,626,505.8636,1713350160000,5,
505.71,505.75,505.65,505.66,10103,505.7193,1713350220000,33,
505.69,505.71,505.69,505.71,661,505.6958,1713350280000,5,
505.86,505.86,505.8,505.8,1529,505.8327,1713350340000,9,
505.82,505.82,505.82,505.82,116,505.8209,1713350400000,6,
505.9,505.9,505.9,505.9,3163,505.8996,1713350460000,30,
505.95,505.95,505.95,505.95,551,505.9482,1713350520000,10,
505.95,506,505.95,506,2571,505.9827,1713350580000,36,
505.99,505.99,505.99,505.99,726,505.9898,1713350640000,7,
505.98,505.98,505.98,505.98,504,505.9797,1713350700000,3,
505.98,505.98,505.9,505.9,671,505.9657,1713350820000,9,
506,506,505.98,505.99,549,505.9841,1713350880000,7,
506,506.02,505.98,506.02,606,505.9991,1713350940000,10,
505.92,505.95,505.92,505.94,560,505.9303,1713351000000,7,
505.86,505.86,505.73,505.73,753,505.7918,1713351060000,11,
505.7,505.7,505.62,505.65,2323,505.6423,1713351120000,13,
505.63,505.63,505.63,505.63,197,505.6292,1713351180000,9,
505.72,505.73,505.72,505.73,248,505.7133,1713351240000,5,
505.68,505.68,505.55,505.55,8420,505.5776,1713351300000,50,
505.67,505.67,505.67,505.67,198,505.6443,1713351360000,4,
505.6,505.6,505.57,505.57,1606,505.5794,1713351420000,8,
505.52,505.52,505.52,505.52,352,505.5239,1713351480000,5,
505.51,505.54,505.5,505.54,1780,505.5105,1713351540000,8,
505.56,505.71,505.56,505.69,3306,505.6185,1713351600000,37,
